0	2	3558
1	2	5855
2	0	1919
2	1	7541
3	0	860
3	1	7541
4	0	2904
4	1	7541
5	0	5756
5	1	7541
6	2	3898
7	0	2311
7	1	3488
8	0	5680
8	1	7539
9	0	5756
9	1	7539
10	2	6246
11	0	5767
11	1	7539
12	2	1523
13	2	1794
14	0	5680
14	1	814
15	0	5756
15	1	814
16	2	7927
17	2	4357
18	0	5611
18	1	814
19	0	5680
19	1	5146
20	0	3047
20	1	5146
21	2	7617
22	0	5756
22	1	2491
23	0	1000
23	1	7541
24	0	3078
24	1	7541
25	2	814
26	0	5654
26	1	814
27	0	3265
27	1	3860
28	2	3860
29	2	2185
30	2	966
31	2	2386
32	2	3828
33	0	2311
33	1	7541
34	2	1847
35	2	2362
36	2	8426
37	0	1713
37	1	8318
38	2	8318
39	0	7744
39	1	7541
40	0	1631
40	1	5146
41	0	3879
41	1	5146
42	0	5756
42	1	5146
43	0	1262
43	1	5146
44	2	4881
45	0	3265
45	1	5146
46	0	5680
46	1	133
47	0	5756
47	1	133
48	0	5756
48	1	7237
49	0	1713
49	1	7237
50	2	2491
51	2	2856
52	2	3597
53	2	3137
54	0	5680
54	1	3860
55	2	4666
56	0	1631
56	1	640
57	2	2453
58	0	3101
58	1	8096
59	0	5553
59	1	8096
60	2	5047
61	2	8371
62	0	5756
62	1	2175
63	2	640
64	2	519
65	2	199
66	2	8519
67	2	7237
68	0	5756
68	1	8519
69	0	6016
69	1	5146
70	0	1713
70	1	5146
71	2	4923
72	0	5272
72	1	5146
73	0	6345
73	1	640
74	2	8096
75	0	1713
75	1	8096
76	0	3879
76	1	7541
77	2	7541
78	2	6268
79	0	5756
79	1	640
80	2	1447
81	2	145
82	0	5756
82	1	7606
83	0	5916
83	1	1322
84	0	2311
84	1	1322
85	2	7976
86	0	5767
86	1	1322
87	2	787
88	0	5680
88	1	519
89	0	7254
89	1	519
90	0	5756
90	1	6711
91	2	862
92	2	2929
93	2	1275
94	2	3148
95	0	442
95	1	3736
96	2	2494
97	2	251
98	2	7211
99	0	1231
99	1	640
100	0	7584
100	1	5146
101	0	1713
101	1	5855
102	0	6891
102	1	5146
103	0	482
103	1	223
104	0	7974
104	1	8371
105	2	571
106	2	4996
107	0	6345
107	1	571
108	2	7433
109	2	1376
110	2	2865
111	2	4871
112	2	3515
113	2	2418
114	2	3651
115	2	4847
116	2	133
117	2	5205
118	2	8282
119	0	7254
119	1	199
120	0	4962
120	1	5146
121	2	4558
122	2	5146
123	2	7008
124	0	1713
124	1	3666
125	0	7254
125	1	5146
126	2	7987
127	2	6044
128	0	1231
128	1	5146
129	2	1431
130	0	6300
130	1	7541
131	0	1930
131	1	7541
132	0	2311
132	1	3736
133	2	3736
134	0	482
134	1	3736
135	0	5680
135	1	640
136	0	8349
136	1	640
137	0	3879
137	1	640
138	0	5680
138	1	3736
139	2	4626
140	2	5823
141	0	642
141	1	640
142	2	1391
143	0	1713
143	1	5328
144	0	2311
144	1	5328
145	2	2603
146	0	3456
146	1	8318
147	0	5293
147	1	8318
148	0	354
148	1	199
149	0	3047
149	1	7211
150	2	5507
151	0	5756
151	1	5507
152	0	4890
152	1	5507
153	0	5611
153	1	5507
154	0	1631
154	1	5507
155	0	2111
155	1	5507
156	0	3832
156	1	640
157	2	1958
158	2	8195
159	0	5680
159	1	7237
160	0	6987
160	1	7237
161	0	482
161	1	5146
162	0	4159
162	1	5146
163	0	5756
163	1	519
164	2	7157
165	0	5756
165	1	864
166	2	5687
167	0	5756
167	1	3462
168	2	5701
169	0	5756
169	1	1761
170	0	354
170	1	5146
171	0	482
171	1	3916
172	0	2311
172	1	3916
173	0	2064
173	1	3916
174	0	3959
174	1	6044
175	2	5170
176	0	7254
176	1	8096
177	2	3467
178	2	336
179	2	6450
180	0	1919
180	1	7379
181	0	8479
181	1	7379
182	2	7395
183	0	5756
183	1	3054
184	0	700
184	1	3054
185	0	6771
185	1	3054
186	0	3047
186	1	3054
187	0	5756
187	1	6044
188	0	702
188	1	6044
189	0	1770
189	1	5146
190	0	2311
190	1	8519
191	2	3916
192	0	7584
192	1	3665
193	0	5767
193	1	3665
194	2	5682
195	0	4553
195	1	1192
196	0	5756
196	1	1192
197	0	6345
197	1	7211
198	0	5756
198	1	7211
199	0	1713
199	1	3916
200	2	4135
201	0	5756
201	1	3916
202	0	280
202	1	2837
203	0	2311
203	1	2837
204	0	5680
204	1	2837
205	0	4070
205	1	2837
206	0	4159
206	1	4630
207	0	5756
207	1	4630
208	0	7584
208	1	4630
209	2	5144
210	0	3832
210	1	3860
211	0	7974
211	1	255
212	0	4962
212	1	255
213	2	4134
214	0	4275
214	1	5146
215	2	8640
216	0	1713
216	1	640
217	2	1018
218	2	3039
219	2	3438
220	2	1322
221	2	4537
222	2	4347
223	0	1713
223	1	7211
224	2	7189
225	0	5756
225	1	1391
226	0	1713
226	1	5507
227	0	6096
227	1	6169
228	2	4711
229	2	7130
230	2	8253
231	0	5767
231	1	2491
232	2	5884
233	0	4735
233	1	814
234	0	1713
234	1	814
235	0	1713
235	1	7541
236	2	7235
237	0	5756
237	1	8625
238	2	4547
239	0	1713
239	1	7590
240	2	5328
241	0	2873
241	1	5328
242	0	6231
242	1	5328
243	2	4554
244	0	5756
244	1	5858
245	0	5756
245	1	6169
246	0	1713
246	1	6169
247	2	316
248	0	5756
248	1	7858
249	2	4374
250	2	8575
251	2	6606
252	2	1414
253	0	5611
253	1	4351
254	2	1197
255	2	3941
256	2	736
257	0	2111
257	1	3860
258	0	5756
258	1	3860
259	0	5611
259	1	7590
260	2	7590
261	2	6411
262	2	5239
263	0	5756
263	1	2603
264	0	7254
264	1	8292
265	2	8292
266	2	6175
267	0	4735
267	1	8625
268	0	8349
268	1	8625
269	2	6131
270	2	8580
271	0	5611
271	1	5764
272	0	1713
272	1	5764
273	0	8489
273	1	1921
274	0	1713
274	1	1921
275	2	8336
276	2	4577
277	0	8001
277	1	199
278	2	8332
279	2	4469
280	0	2797
280	1	5146
281	2	4112
282	2	3329
283	2	125
284	2	2298
285	2	6486
286	0	6345
286	1	199
287	2	3847
288	2	5195
289	0	5756
289	1	5163
290	0	5680
290	1	7130
291	0	2773
291	1	7130
292	0	5680
292	1	8519
293	0	5756
293	1	2982
294	0	5611
294	1	640
295	2	7543
296	0	5756
296	1	2837
297	2	8394
298	2	5509
299	0	2311
299	1	3860
300	0	6345
300	1	3860
301	0	700
301	1	814
302	2	5526
303	0	4159
303	1	7395
304	2	7975
305	2	7139
306	2	6046
307	2	2212
308	0	5654
308	1	519
309	0	6771
309	1	7211
310	2	1433
311	0	2290
311	1	5146
312	2	6343
313	0	5756
313	1	5764
314	0	3456
314	1	250
315	2	3890
316	0	1713
316	1	250
317	0	2873
317	1	5146
318	0	1231
318	1	3860
319	2	7594
320	2	2203
321	2	6442
322	2	3462
323	2	5996
324	0	1713
324	1	199
325	0	6416
325	1	814
326	2	5619
327	2	1278
328	0	6332
328	1	7539
329	0	7254
329	1	7539
330	0	702
330	1	4630
331	0	5680
331	1	4630
332	2	1868
333	0	2311
333	1	2299
334	0	5756
334	1	5328
335	0	3879
335	1	5507
336	0	5756
336	1	7395
337	0	7529
337	1	7395
338	0	354
338	1	640
339	2	250
340	0	687
340	1	250
341	0	6416
341	1	250
342	2	214
343	0	5756
343	1	2299
344	0	6345
344	1	8318
345	0	6345
345	1	8519
346	2	4744
347	2	2812
348	0	2311
348	1	250
349	0	5756
349	1	3736
350	0	1713
350	1	3736
351	0	7027
351	1	8292
352	2	2189
353	0	5680
353	1	8292
354	0	1000
354	1	8292
355	0	3456
355	1	2299
356	0	5756
356	1	1987
357	0	7521
357	1	1987
358	0	5680
358	1	1987
359	0	8447
359	1	1987
360	0	5611
360	1	1987
361	0	2290
361	1	1987
362	0	8305
362	1	1987
363	2	4692
364	0	6987
364	1	8292
365	2	6331
366	2	2541
367	2	7606
368	0	5611
368	1	4626
369	2	3406
370	0	6771
370	1	1568
371	0	5611
371	1	7211
372	0	1631
372	1	8625
373	0	5611
373	1	8519
374	0	5756
374	1	3438
375	0	5680
375	1	3438
376	0	7103
376	1	5146
377	0	1470
377	1	5146
378	2	5765
379	0	5756
379	1	7834
380	2	6492
381	0	1141
381	1	5146
382	0	6771
382	1	5146
383	2	6458
384	0	1159
384	1	5146
385	2	4443
386	0	3456
386	1	519
387	0	3456
387	1	5146
388	0	1631
388	1	7590
389	2	7836
390	0	6300
390	1	5146
391	0	5654
391	1	5146
392	0	5570
392	1	5146
393	0	2773
393	1	5146
394	0	5051
394	1	5146
395	0	442
395	1	5146
396	0	4714
396	1	5146
397	2	1845
398	0	4553
398	1	7539
399	2	645
400	0	4977
400	1	5146
401	0	2064
401	1	5146
402	2	8373
403	2	2631
404	2	4737
405	2	3069
406	0	687
406	1	5146
407	0	7521
407	1	5146
408	0	5756
408	1	3515
409	0	2374
409	1	5146
410	0	7521
410	1	8519
411	2	3797
412	2	7158
413	2	6230
414	0	2311
414	1	5146
415	2	2139
416	0	3169
416	1	5146
417	0	4014
417	1	5146
418	0	860
418	1	2533
419	0	2193
419	1	2533
420	2	6667
421	0	4483
421	1	2415
422	2	6610
423	2	7250
424	2	7566
425	2	7213
426	2	32
427	2	8148
428	2	3883
429	2	2654
430	0	5611
430	1	133
431	0	5756
431	1	8292
432	2	8314
433	0	1713
433	1	133
434	2	4133
435	2	2346
436	0	2311
436	1	640
437	0	1713
437	1	2491
438	0	7974
438	1	2491
439	0	4159
439	1	6044
440	0	4890
440	1	6044
441	0	6231
441	1	3054
442	2	6453
443	0	1690
443	1	5146
444	2	6984
445	0	4553
445	1	5146
446	0	3204
446	1	5146
447	0	3615
447	1	7237
448	0	2311
448	1	1568
449	0	5756
449	1	1568
450	0	354
450	1	1568
451	2	1568
452	0	2309
452	1	5146
453	0	2902
453	1	5146
454	0	8349
454	1	5146
455	0	700
455	1	5146
456	2	1649
457	0	4275
457	1	8292
458	2	4606
459	0	5756
459	1	4606
460	2	3488
461	0	7974
461	1	4606
462	0	5680
462	1	3488
463	0	5680
463	1	4606
464	0	5654
464	1	4606
465	0	7254
465	1	4606
466	0	5611
466	1	4606
467	0	3959
467	1	4606
468	0	700
468	1	4606
469	2	5377
470	2	2968
471	0	1713
471	1	4606
472	0	7254
472	1	640
473	2	1908
474	0	5611
474	1	7237
475	0	700
475	1	7237
476	2	1289
477	0	7974
477	1	5146
478	0	2361
478	1	5146
479	0	4886
479	1	5146
480	2	8147
481	2	3721
482	2	7685
483	0	2064
483	1	6121
484	2	4277
485	0	6416
485	1	5146
486	2	6570
487	2	845
488	0	3959
488	1	6091
489	0	5756
489	1	5090
490	0	546
490	1	640
491	0	1713
491	1	3438
492	2	6084
493	2	944
494	0	2873
494	1	3054
495	2	869
496	2	7567
497	0	687
497	1	1987
498	2	5566
499	0	2797
499	1	199
500	0	1631
500	1	199
501	0	700
501	1	199
502	0	4568
502	1	199
503	0	687
503	1	199
504	2	1701
505	2	8050
506	0	4607
506	1	7211
507	2	5097
508	2	4910
509	0	5756
509	1	4910
510	2	8095
511	2	2977
512	2	3360
513	2	7504
514	0	5680
514	1	7541
515	0	5680
515	1	2856
516	0	5654
516	1	2856
517	0	1919
517	1	2856
518	0	7254
518	1	2856
519	2	4843
520	0	1713
520	1	2856
521	0	860
521	1	7237
522	0	5767
522	1	2856
523	0	8305
523	1	7539
524	2	7539
525	0	4159
525	1	7539
526	0	5654
526	1	7539
527	0	3047
527	1	2856
528	2	7693
529	0	5756
529	1	2856
530	2	6473
531	0	3415
531	1	5575
532	2	4899
533	0	7974
533	1	5575
534	2	5575
535	2	6245
536	2	3407
537	0	5756
537	1	7590
538	0	3265
538	1	6091
539	0	5680
539	1	6091
540	2	7177
541	2	3170
542	0	3456
542	1	7541
543	0	156
543	1	7541
544	0	700
544	1	8292
545	0	5611
545	1	8292
546	2	1192
547	2	3658
548	0	2311
548	1	6044
549	0	4079
549	1	8253
550	0	4079
550	1	6044
551	0	6771
551	1	6044
552	0	3047
552	1	6044
553	0	5451
553	1	814
554	0	6987
554	1	814
555	0	3959
555	1	7237
556	2	7788
557	0	4962
557	1	1568
558	0	482
558	1	7211
559	2	3398
560	0	860
560	1	3302
561	0	3615
561	1	7541
562	0	5654
562	1	5239
563	0	5680
563	1	5239
564	0	5756
564	1	5239
565	0	1919
565	1	5146
566	0	8525
566	1	8318
567	2	1722
568	0	1713
568	1	6044
569	0	6416
569	1	7130
570	0	3456
570	1	7130
571	0	4159
571	1	8253
572	2	8260
573	2	3763
574	0	1000
574	1	5146
575	0	7254
575	1	814
576	0	4079
576	1	7541
577	2	8200
578	0	8001
578	1	6044
579	0	5680
579	1	6044
580	0	2667
580	1	2513
581	2	2513
582	0	1000
582	1	7828
583	2	487
584	0	482
584	1	5413
585	2	4199
586	2	7853
587	2	8204
588	0	3339
588	1	5146
589	0	5680
589	1	3515
590	2	2130
591	2	2379
592	2	4192
593	2	5180
594	0	4568
594	1	3438
595	2	6835
596	2	1647
597	0	2309
597	1	199
598	2	3947
599	2	5387
600	2	8210
601	2	7454
602	2	4828
603	2	6092
604	2	827
605	0	4904
605	1	2603
606	0	5680
606	1	2603
607	0	4962
607	1	2603
608	0	5767
608	1	5146
609	2	6970
610	2	2432
611	2	4012
612	2	806
613	2	6368
614	0	5916
614	1	7976
615	2	3872
616	0	4735
616	1	6044
617	2	201
618	0	5611
618	1	6044
619	0	7012
619	1	6044
620	0	4962
620	1	6044
621	0	1000
621	1	6044
622	2	5071
623	0	2874
623	1	6044
624	0	6802
624	1	6044
625	0	5280
625	1	6044
626	2	5336
627	2	956
628	0	354
628	1	8318
629	0	5654
629	1	7237
630	2	6496
631	2	1075
632	2	405
633	0	5767
633	1	7541
634	2	3580
635	2	3801
636	2	4874
637	0	6345
637	1	6044
638	2	1490
639	2	4746
640	0	6345
640	1	8195
641	2	2572
642	0	6345
642	1	2491
643	2	7409
644	0	860
644	1	8318
645	2	8315
646	2	6105
647	2	2707
648	0	1713
648	1	13
649	2	914
650	0	3832
650	1	13
651	0	5654
651	1	640
652	0	3047
652	1	4311
653	2	1014
654	0	5166
654	1	7541
655	0	5611
655	1	7541
656	2	2255
657	0	2641
657	1	3860
658	0	6300
658	1	6044
659	0	5680
659	1	2386
660	0	5756
660	1	2386
661	2	4630
662	2	4696
663	2	4464
664	0	5756
664	1	199
665	0	3959
665	1	7211
666	0	1919
666	1	3860
667	2	6167
668	0	1048
668	1	4630
669	0	4320
669	1	2603
670	0	3265
670	1	640
671	0	860
671	1	3544
672	2	3544
673	0	7584
673	1	640
674	0	1713
674	1	1584
675	0	5756
675	1	1584
676	0	687
676	1	1584
677	0	5767
677	1	1584
678	0	6929
678	1	5764
679	0	7974
679	1	5764
680	0	559
680	1	5764
681	2	3771
682	2	6990
683	0	354
683	1	8371
684	0	5756
684	1	8371
685	2	7404
686	0	5611
686	1	2696
687	2	2073
688	2	4933
689	0	5654
689	1	250
690	2	4249
691	0	700
691	1	3947
692	2	3228
693	0	4815
693	1	6044
694	0	5756
694	1	6091
695	2	1213
696	0	4553
696	1	640
697	0	4962
697	1	640
698	0	2311
698	1	7539
699	0	5767
699	1	5507
700	0	2829
700	1	5146
701	2	3304
702	2	5058
703	0	6416
703	1	199
704	2	876
705	0	1713
705	1	8519
706	0	5654
706	1	4630
707	0	212
707	1	4630
708	2	2282
709	2	6999
710	0	3265
710	1	7541
711	2	7715
712	0	5756
712	1	1943
713	2	239
714	0	3063
714	1	6044
715	2	8443
716	0	5756
716	1	6175
717	2	7093
718	2	4820
719	2	1987
720	0	6345
720	1	133
721	0	4714
721	1	4606
722	2	7743
723	0	354
723	1	5855
724	0	7254
724	1	5855
725	0	5680
725	1	199
726	2	6524
727	2	2725
728	0	4962
728	1	6091
729	2	4778
730	0	4607
730	1	6091
731	0	3832
731	1	5328
732	2	6533
733	0	2064
733	1	6044
734	0	1919
734	1	6044
735	2	2415
736	0	3986
736	1	2415
737	0	5430
737	1	7211
738	0	280
738	1	640
739	0	5435
739	1	640
740	2	6826
741	0	2311
741	1	7590
742	2	5182
743	0	5611
743	1	3515
744	0	354
