0	2	3229
1	2	2155
2	2	4608
3	2	284
4	2	614
5	0	3243
5	1	3991
6	0	2449
6	1	3991
7	2	2781
8	0	3243
8	1	5040
9	2	5119
10	2	546
11	2	2313
12	2	2723
13	0	1420
13	1	5040
14	2	4431
15	0	3243
15	1	2781
16	2	1119
17	2	3910
18	2	1602
19	2	1830
20	2	871
21	2	4183
22	2	4336
23	2	4836
24	2	4293
25	2	3656
26	2	1568
27	2	2780
28	2	4973
29	2	2759
30	0	3243
30	1	2363
31	2	81
32	0	373
32	1	4750
33	2	3820
34	0	1935
34	1	1119
35	2	2472
36	0	2449
36	1	1119
37	2	3145
38	0	2449
38	1	217
39	2	1979
40	2	2811
41	2	4271
42	2	3082
43	0	185
43	1	3991
44	2	2832
45	2	4883
46	0	3243
46	1	2723
47	2	3645
48	2	2576
49	0	3243
49	1	3669
50	2	5149
51	0	2905
51	1	217
52	0	1523
52	1	5040
53	2	4078
54	2	1257
55	2	5177
56	2	2600
57	0	3243
57	1	4074
58	2	728
59	0	2847
59	1	5040
60	2	3601
61	0	1420
61	1	364
62	0	1420
62	1	2723
63	0	2449
63	1	3669
64	2	3443
65	2	1371
66	2	1842
67	0	2303
67	1	4750
68	0	427
68	1	3991
69	2	3732
70	2	4660
71	2	3742
72	2	777
73	0	2449
73	1	72
74	0	2449
74	1	3040
75	2	853
76	2	193
77	2	2606
78	0	547
78	1	3991
79	0	4252
79	1	3991
80	2	3049
81	0	2449
81	1	4014
82	0	2847
82	1	3826
83	0	4871
83	1	3991
84	2	1687
85	0	442
85	1	5040
86	0	4172
86	1	5119
87	0	4011
87	1	217
88	0	2449
88	1	4836
89	2	2650
90	2	1586
91	0	3243
91	1	1842
92	2	4826
93	2	1451
94	0	102
94	1	3040
95	2	1229
96	0	3243
96	1	4047
97	0	1523
97	1	2155
98	0	2847
98	1	364
99	0	2847
99	1	3040
100	0	102
100	1	2781
101	2	4848
102	2	4196
103	0	1336
103	1	2781
104	2	3018
105	2	5150
106	0	605
106	1	4823
107	2	3396
108	2	730
109	0	2449
109	1	4099
110	2	4335
111	2	4842
112	2	4622
113	0	1843
113	1	2363
114	2	3323
115	0	547
115	1	4336
116	0	2127
116	1	3652
117	0	1523
117	1	4074
118	0	2847
118	1	284
119	2	23
120	2	907
121	0	2905
121	1	500
122	0	3243
122	1	2036
123	0	2905
123	1	4336
124	2	2522
125	2	3462
126	2	1858
127	0	4172
127	1	284
128	2	2807
129	0	2449
129	1	284
130	2	4350
131	2	1894
132	2	4554
133	0	2449
133	1	1842
134	2	2652
135	0	3875
135	1	217
136	0	3434
136	1	4750
137	0	3165
137	1	2781
138	2	1186
139	0	2905
139	1	1024
140	2	2589
141	0	3243
141	1	4823
142	0	3243
142	1	4541
143	0	4871
143	1	2155
144	0	4172
144	1	4099
145	0	442
145	1	4336
146	2	4698
147	2	3952
148	0	1935
148	1	217
149	0	1828
149	1	2781
150	2	3027
151	0	2449
151	1	3222
152	0	1409
152	1	2340
153	0	2847
153	1	4074
154	0	3243
154	1	935
155	0	4011
155	1	2781
156	2	3211
157	0	2449
157	1	2723
158	2	1590
159	2	1389
160	0	4015
160	1	3207
161	0	1935
161	1	3826
162	0	3282
162	1	4744
163	0	185
163	1	4750
164	0	185
164	1	2363
165	0	2127
165	1	3826
166	0	4172
166	1	3826
167	2	3941
168	2	5065
169	2	4057
170	0	1270
170	1	4750
171	0	1935
171	1	4836
172	2	1021
173	2	4157
174	0	1843
174	1	3826
175	0	2847
175	1	4549
176	0	2905
176	1	4549
177	0	4252
177	1	3826
178	0	1935
178	1	72
179	2	2710
180	2	2379
181	0	3282
181	1	5040
182	0	1420
182	1	68
183	0	4871
183	1	935
184	2	4259
185	2	1154
186	0	2847
186	1	2036
187	0	2847
187	1	769
188	2	4776
189	0	1523
189	1	2723
190	2	3836
191	2	1294
192	0	1420
192	1	5119
193	2	990
194	0	547
